ProductionOrderID,ProductionLineID,ProductID,ProductionDate,BatchSize,UnitCost,TotalProductionCost
20500,4004,1022,2023-06-24,5780,0.73,4219.4
20501,4001,1015,2024-04-18,7245,0.66,4781.7
20502,4009,1016,2025-12-24,8071,1.13,9120.23
20503,4004,1005,2025-09-23,3516,0.63,2215.08
20504,4005,1020,2023-07-28,5705,1.01,5762.05
20505,4003,1009,2025-05-26,7292,1.98,14438.16
20506,4004,1001,2023-01-17,1875,0.33,618.75
20507,4005,1019,2024-05-03,3236,0.27,873.72
20508,4008,1005,2023-01-19,7278,1.24,9024.72
20509,4010,1009,2025-12-09,7094,1.01,7164.94
20510,4002,1009,2024-05-24,2537,1.3,3298.1
20511,4003,1009,2024-10-19,8014,1.86,14906.04
20512,4004,1017,2024-06-21,2871,1.86,5340.06
20513,4007,1019,2024-05-05,526,0.72,378.72
20514,4003,1005,2024-06-06,5642,0.62,3498.04
20515,4002,1001,2024-06-03,5513,1.83,10088.79
20516,4007,1005,2025-03-03,9739,1.41,13731.99
20517,4010,1025,2023-10-31,6445,2.06,13276.7
20518,4009,1008,2023-08-18,9260,0.42,3889.2
20519,4009,1025,2024-10-22,4735,1.34,6344.9
20520,4004,1020,2023-02-09,7345,0.42,3084.9
20521,4008,1011,2023-05-20,7935,1.52,12061.2
20522,4008,1020,2025-07-31,2297,0.9,2067.3
20523,4007,1013,2023-06-21,2397,2.36,5656.92
20524,4003,1016,2025-02-19,6855,1.77,12133.35
20525,4002,1013,2025-05-28,6542,0.48,3140.16
20526,4009,1015,2024-10-29,4116,1.73,7120.68
20527,4005,1015,2023-04-14,6199,0.28,1735.72
20528,4005,1024,2025-05-25,5310,1.21,6425.1
20529,4010,1024,2023-12-15,2572,1.74,4475.28
20530,4002,1020,2024-10-21,5118,2.27,11617.86
20531,4002,1024,2025-01-19,2229,0.71,1582.59
20532,4009,1021,2023-01-20,9774,2.01,19645.74
20533,4007,1020,2024-11-01,7560,0.9,6804.0
20534,4003,1001,2024-12-03,1042,0.37,385.54
20535,4010,1017,2023-06-09,2106,1.11,2337.66
20536,4009,1003,2024-01-04,5945,0.58,3448.1
20537,4007,1023,2024-11-16,5946,1.68,9989.28
20538,4001,1010,2024-12-23,5836,0.24,1400.64
20539,4006,1004,2023-10-18,4079,2.22,9055.38
20540,4002,1019,2024-08-24,2505,1.83,4584.15
20541,4005,1010,2023-01-15,2575,1.69,4351.75
20542,4009,1008,2025-04-24,9869,1.22,12040.18
20543,4002,1020,2023-01-01,5657,2.38,13463.66
20544,4006,1020,2023-02-26,2941,0.59,1735.19
20545,4006,1015,2023-11-23,6616,1.25,8270.0
20546,4003,1022,2023-03-13,9807,2.11,20692.77
20547,4004,1021,2024-12-30,2217,0.12,266.04
20548,4004,1003,2023-10-13,6767,1.67,11300.89
20549,4009,1011,2023-07-20,1329,0.45,598.05
20550,4009,1005,2023-02-22,9775,0.94,9188.5
20551,4007,1010,2025-12-25,7810,0.21,1640.1
20552,4001,1016,2024-01-04,9907,0.75,7430.25
20553,4010,1001,2023-05-27,1287,1.71,2200.77
20554,4007,1010,2024-03-09,7497,2.16,16193.52
20555,4005,1010,2023-09-02,5802,1.7,9863.4
20556,4005,1002,2024-03-21,9891,1.22,12067.02
20557,4001,1005,2024-01-27,3942,0.45,1773.9
20558,4010,1011,2023-10-23,7045,0.18,1268.1
20559,4008,1001,2025-07-25,6268,2.25,14103.0
20560,4010,1024,2025-03-17,4093,2.04,8349.72
20561,4005,1012,2025-12-03,1342,1.94,2603.48
20562,4005,1021,2025-12-06,8848,0.19,1681.12
20563,4009,1008,2024-05-28,9328,0.4,3731.2
20564,4010,1007,2025-02-20,9029,0.35,3160.15
20565,4002,1021,2024-04-20,5306,0.91,4828.46
20566,4010,1015,2024-09-16,778,0.15,116.7
20567,4009,1023,2025-11-07,4694,1.11,5210.34
20568,4002,1021,2023-08-18,6633,0.82,5439.06
20569,4003,1012,2024-09-05,3287,2.07,6804.09
20570,4008,1006,2023-06-11,6884,1.35,9293.4
20571,4006,1001,2024-01-24,1505,0.66,993.3
20572,4004,1016,2025-10-08,3214,1.23,3953.22
20573,4007,1013,2023-07-09,7114,1.41,10030.74
20574,4007,1002,2025-08-15,842,0.57,479.94
20575,4006,1002,2024-08-01,3012,1.14,3433.68
20576,4010,1017,2024-07-27,4238,0.91,3856.58
20577,4005,1008,2023-12-16,9314,0.55,5122.7
20578,4005,1001,2023-03-03,6292,1.59,10004.28
20579,4006,1020,2025-05-03,9707,2.17,21064.19
20580,4010,1014,2025-06-15,6491,0.66,4284.06
20581,4009,1023,2024-01-21,4965,0.68,3376.2
20582,4002,1001,2023-12-03,7871,2.31,18182.01
20583,4001,1018,2024-09-17,5498,1.73,9511.54
20584,4002,1025,2023-06-05,6040,1.11,6704.4
20585,4010,1016,2025-10-04,6712,1.38,9262.56
20586,4001,1019,2024-06-22,3370,0.37,1246.9
20587,4010,1013,2024-11-23,6431,1.06,6816.86
20588,4004,1007,2025-11-16,8528,1.72,14668.16
20589,4001,1018,2024-05-07,2690,2.04,5487.6
20590,4001,1010,2023-06-04,9059,1.53,13860.27
20591,4002,1022,2025-11-19,5722,1.56,8926.32
20592,4007,1014,2025-12-06,8330,1.81,15077.3
20593,4007,1020,2023-02-21,9090,1.19,10817.1
20594,4003,1024,2023-08-31,7141,0.44,3142.04
20595,4009,1008,2023-11-15,3063,0.87,2664.81
20596,4010,1020,2023-04-02,4447,1.36,6047.92
20597,4005,1013,2024-02-26,2777,1.54,4276.58
20598,4002,1008,2024-02-07,9785,0.47,4598.95
20599,4008,1004,2024-12-22,808,1.93,1559.44
20600,4006,1013,2023-02-28,2842,0.61,1733.62
20601,4010,1020,2024-02-08,5336,0.97,5175.92
20602,4006,1020,2024-03-25,3105,0.97,3011.85
20603,4005,1024,2025-03-29,5933,2.23,13230.59
20604,4007,1014,2023-01-25,9468,1.44,13633.92
20605,4006,1005,2023-06-05,8262,0.66,5452.92
20606,4009,1018,2025-06-19,3396,0.19,645.24
20607,4008,1008,2023-10-10,6532,0.11,718.52
20608,4007,1005,2024-07-25,3038,1.9,5772.2
20609,4006,1001,2023-09-15,6765,0.15,1014.75
20610,4006,1005,2025-05-08,6442,0.5,3221.0
20611,4009,1014,2023-03-07,1345,2.16,2905.2
20612,4010,1014,2024-10-21,7303,1.4,10224.2
20613,4008,1023,2024-04-29,5207,0.17,885.19
20614,4005,1021,2023-12-12,3027,0.51,1543.77
20615,4009,1021,2025-08-04,9699,0.25,2424.75
20616,4005,1011,2023-07-13,5099,0.37,1886.63
20617,4010,1020,2025-10-22,9205,1.57,14451.85
20618,4004,1010,2025-03-03,1140,1.97,2245.8
20619,4006,1025,2024-11-23,2226,0.88,1958.88
20620,4008,1015,2025-03-08,4584,1.96,8984.64
20621,4002,1003,2024-08-08,7259,1.0,7259.0
20622,4008,1005,2023-02-17,1410,1.74,2453.4
20623,4010,1005,2023-05-29,7421,0.12,890.52
20624,4002,1009,2025-04-07,5772,2.18,12582.96
20625,4002,1019,2025-10-01,1326,1.88,2492.88
20626,4006,1007,2023-06-14,3091,0.93,2874.63
20627,4010,1018,2025-02-02,8600,1.88,16168.0
20628,4007,1001,2023-03-05,8189,1.06,8680.34
20629,4004,1001,2024-04-28,2190,0.32,700.8
20630,4005,1009,2024-10-23,5022,2.32,11651.04
20631,4001,1003,2024-05-19,9907,0.13,1287.91
20632,4007,1016,2024-11-19,6589,1.28,8433.92
20633,4002,1003,2023-05-26,7992,2.05,16383.6
20634,4009,1015,2025-03-18,2649,0.75,1986.75
20635,4008,1021,2024-11-27,5405,0.91,4918.55
20636,4002,1007,2024-08-13,3188,1.0,3188.0
20637,4004,1003,2025-12-11,3696,0.89,3289.44
20638,4003,1017,2024-06-17,7583,0.76,5763.08
20639,4005,1001,2025-07-17,4114,2.42,9955.88
20640,4002,1014,2024-04-18,5322,2.49,13251.78
20641,4003,1012,2023-03-30,8685,0.93,8077.05
20642,4005,1011,2024-10-15,8144,0.58,4723.52
20643,4005,1024,2024-10-18,2888,1.6,4620.8
20644,4002,1009,2024-12-14,7856,1.79,14062.24
20645,4008,1012,2023-09-07,9478,1.38,13079.64
20646,4005,1016,2025-06-17,4880,0.99,4831.2
20647,4005,1001,2025-02-18,4123,1.84,7586.32
20648,4010,1019,2025-10-26,7673,0.87,6675.51
20649,4001,1019,2024-05-22,7638,0.41,3131.58
20650,4007,1005,2025-12-03,7188,1.4,10063.2
20651,4004,1020,2024-08-02,6449,2.06,13284.94
20652,4002,1019,2023-04-11,8646,0.79,6830.34
20653,4004,1025,2024-10-26,9818,2.17,21305.06
20654,4003,1008,2025-07-30,1502,1.71,2568.42
20655,4004,1007,2023-10-01,9216,2.34,21565.44
20656,4008,1001,2025-12-16,4433,2.36,10461.88
20657,4004,1020,2025-01-02,679,0.77,522.83
20658,4010,1017,2025-10-22,2178,2.25,4900.5
20659,4006,1006,2023-05-14,2414,0.46,1110.44
20660,4006,1024,2024-12-02,9259,0.83,7684.97
20661,4005,1007,2023-05-05,811,0.64,519.04
20662,4004,1019,2024-10-19,9905,1.01,10004.05
20663,4008,1022,2023-05-26,4708,2.1,9886.8
20664,4008,1012,2024-06-07,6354,0.96,6099.84
20665,4009,1017,2025-01-02,8979,1.68,15084.72
20666,4008,1023,2023-01-30,4868,0.4,1947.2
20667,4008,1001,2023-12-02,5160,1.53,7894.8
20668,4003,1021,2024-03-26,616,0.96,591.36
20669,4007,1021,2024-10-10,2558,1.54,3939.32
20670,4005,1004,2023-10-23,6878,2.49,17126.22
20671,4008,1013,2024-04-04,4698,0.21,986.58
20672,4009,1024,2023-05-11,7462,1.28,9551.36
20673,4009,1017,2024-04-17,1904,1.38,2627.52
20674,4006,1004,2024-09-15,6791,1.83,12427.53
20675,4002,1022,2024-04-20,4694,0.57,2675.58
20676,4008,1022,2025-03-29,7055,0.97,6843.35
20677,4001,1013,2023-05-10,8544,0.67,5724.48
20678,4001,1019,2024-01-30,4483,2.47,11073.01
20679,4004,1015,2025-01-26,9115,2.06,18776.9
20680,4004,1021,2024-07-21,6135,2.07,12699.45
20681,4003,1023,2024-08-24,5735,0.73,4186.55
20682,4002,1022,2025-06-16,4473,0.15,670.95
20683,4002,1020,2025-11-01,9502,1.65,15678.3
20684,4003,1011,2024-12-15,3423,0.21,718.83
20685,4003,1004,2023-11-28,1870,1.11,2075.7
20686,4006,1009,2025-03-27,5227,1.79,9356.33
20687,4005,1018,2025-10-31,7361,1.26,9274.86
20688,4001,1016,2025-03-02,8847,0.73,6458.31
20689,4001,1002,2023-09-11,6304,1.68,10590.72
20690,4009,1005,2024-09-15,4583,0.25,1145.75
20691,4008,1013,2025-11-01,9299,1.82,16924.18
20692,4008,1013,2024-02-24,8061,0.48,3869.28
20693,4009,1020,2025-09-11,2620,1.37,3589.4
20694,4001,1007,2023-11-04,9108,0.5,4554.0
20695,4007,1009,2025-03-05,1637,1.83,2995.71
20696,4002,1013,2023-04-14,9056,0.54,4890.24
20697,4002,1006,2024-10-18,9899,0.8,7919.2
20698,4001,1012,2025-01-20,3169,1.56,4943.64
20699,4002,1025,2024-05-23,7851,2.0,15702.0
20700,4010,1019,2023-11-02,1235,1.32,1630.2
20701,4009,1014,2025-01-11,5362,0.54,2895.48
20702,4001,1011,2024-07-04,4067,0.77,3131.59
20703,4009,1019,2025-03-19,6191,1.5,9286.5
20704,4008,1012,2025-08-07,5389,0.37,1993.93
20705,4009,1014,2024-11-12,5641,0.45,2538.45
20706,4007,1024,2025-11-01,7247,0.29,2101.63
20707,4008,1001,2025-04-26,1055,0.79,833.45
20708,4002,1015,2025-03-24,2074,1.5,3111.0
20709,4007,1009,2024-03-19,1850,0.21,388.5
20710,4003,1006,2024-09-03,8657,0.22,1904.54
20711,4006,1021,2024-07-03,2785,0.46,1281.1
20712,4010,1017,2024-03-07,6596,0.21,1385.16
20713,4004,1022,2023-10-18,2369,2.39,5661.91
20714,4009,1009,2023-08-31,2385,0.15,357.75
20715,4008,1025,2023-01-22,1735,2.23,3869.05
20716,4003,1009,2023-03-29,8664,0.28,2425.92
20717,4004,1018,2024-07-18,8450,0.57,4816.5
20718,4010,1023,2024-05-28,6748,2.28,15385.44
20719,4001,1013,2024-03-19,3026,1.96,5930.96
20720,4006,1009,2025-01-31,8366,2.09,17484.94
20721,4001,1008,2023-01-20,1442,1.97,2840.74
20722,4010,1008,2024-03-18,7917,0.59,4671.03
20723,4004,1002,2025-09-13,1971,0.89,1754.19
20724,4001,1009,2025-04-11,6387,1.85,11815.95
20725,4001,1021,2023-03-14,9943,1.9,18891.7
20726,4007,1021,2025-05-16,1429,0.91,1300.39
20727,4002,1012,2023-11-08,3676,1.64,6028.64
20728,4002,1005,2025-09-16,9377,0.37,3469.49
20729,4004,1025,2024-12-06,7431,0.4,2972.4
20730,4008,1024,2025-03-09,3197,1.37,4379.89
20731,4005,1001,2023-12-04,6433,2.31,14860.23
20732,4004,1005,2024-08-17,7427,0.85,6312.95
20733,4005,1022,2024-07-23,4627,1.24,5737.48
20734,4010,1012,2025-07-14,9410,0.12,1129.2
20735,4004,1014,2024-07-11,7156,1.24,8873.44
20736,4002,1004,2024-04-09,520,2.28,1185.6
20737,4003,1001,2024-08-25,5339,1.3,6940.7
20738,4001,1006,2024-03-16,4672,0.82,3831.04
20739,4003,1024,2023-09-15,7869,0.49,3855.81
20740,4006,1002,2025-06-13,3768,0.4,1507.2
20741,4007,1014,2024-08-21,3928,1.12,4399.36
20742,4006,1001,2024-11-08,6399,0.88,5631.12
20743,4008,1014,2025-07-17,1683,0.87,1464.21
20744,4003,1014,2025-04-09,8005,0.57,4562.85
20745,4003,1002,2024-09-27,501,2.48,1242.48
20746,4002,1003,2025-04-21,5529,1.87,10339.23
20747,4006,1017,2023-04-23,2236,1.99,4449.64
20748,4009,1011,2024-03-09,8283,1.98,16400.34
20749,4008,1010,2023-06-30,682,1.43,975.26
20750,4002,1021,2024-01-13,2531,2.42,6125.02
20751,4007,1021,2025-03-21,8592,1.26,10825.92
20752,4005,1018,2023-04-16,3264,0.29,946.56
20753,4005,1025,2025-03-26,9488,2.26,21442.88
20754,4003,1009,2023-03-17,6986,1.41,9850.26
20755,4005,1008,2023-09-13,9212,0.73,6724.76
20756,4010,1005,2025-12-10,5849,2.19,12809.31
20757,4007,1020,2023-05-20,9036,1.65,14909.4
20758,4010,1011,2025-06-25,1744,2.14,3732.16
20759,4001,1013,2025-01-12,1264,1.29,1630.56
20760,4006,1014,2023-07-22,4975,1.57,7810.75
20761,4002,1001,2025-10-26,8544,0.59,5040.96
20762,4009,1017,2025-10-20,6921,0.29,2007.09
20763,4009,1024,2024-10-09,9425,1.85,17436.25
20764,4004,1025,2024-06-02,8739,2.41,21060.99
20765,4006,1017,2024-06-28,4105,2.5,10262.5
20766,4008,1003,2025-07-27,6264,1.68,10523.52
20767,4001,1004,2024-09-04,7684,2.46,18902.64
20768,4004,1005,2025-12-03,1064,2.08,2213.12
20769,4007,1020,2023-03-05,5884,2.15,12650.6
20770,4001,1022,2023-05-14,5107,1.97,10060.79
20771,4006,1001,2025-09-25,7517,2.03,15259.51
20772,4010,1003,2025-07-03,9031,1.48,13365.88
20773,4001,1014,2025-02-02,4963,1.29,6402.27
20774,4009,1024,2025-06-27,5950,0.36,2142.0
20775,4003,1019,2023-01-28,8895,1.05,9339.75
20776,4006,1019,2024-08-11,7690,1.62,12457.8
20777,4004,1010,2024-07-21,1815,2.06,3738.9
20778,4005,1015,2024-07-23,4602,1.78,8191.56
20779,4010,1017,2025-01-08,4027,2.27,9141.29
20780,4006,1011,2024-06-25,3750,0.37,1387.5
20781,4006,1020,2023-06-21,8849,1.66,14689.34
20782,4004,1005,2024-12-11,8759,0.24,2102.16
20783,4007,1023,2025-05-18,6656,1.73,11514.88
20784,4005,1003,2023-04-01,7466,1.21,9033.86
20785,4009,1024,2023-02-18,3294,1.9,6258.6
20786,4005,1003,2024-08-05,2821,1.54,4344.34
20787,4002,1017,2025-06-28,7005,0.62,4343.1
20788,4008,1020,2025-11-24,7535,2.09,15748.15
20789,4001,1007,2023-02-10,2584,1.06,2739.04
20790,4010,1004,2024-10-06,8828,1.92,16949.76
20791,4006,1002,2023-12-28,6499,2.02,13127.98
20792,4010,1020,2024-12-09,8275,0.1,827.5
20793,4007,1007,2024-04-07,4441,1.01,4485.41
20794,4006,1012,2023-02-03,3041,0.11,334.51
20795,4010,1018,2023-10-28,4242,2.2,9332.4
20796,4010,1004,2025-09-14,7427,1.45,10769.15
20797,4003,1017,2025-11-01,9778,0.99,9680.22
20798,4007,1012,2025-04-26,7970,0.95,7571.5
20799,4010,1012,2024-03-16,8425,1.07,9014.75
20800,4008,1010,2025-12-08,4930,0.81,3993.3
20801,4010,1015,2025-05-10,6504,2.49,16194.96
20802,4009,1013,2025-11-21,1834,0.16,293.44
20803,4006,1003,2023-01-21,3543,2.08,7369.44
20804,4001,1016,2023-11-19,4890,1.35,6601.5
20805,4009,1003,2024-06-08,2129,0.48,1021.92
20806,4005,1009,2025-06-13,3979,1.66,6605.14
20807,4001,1014,2023-04-02,5783,0.31,1792.73
20808,4006,1003,2024-01-23,9789,1.12,10963.68
20809,4009,1016,2024-12-06,8511,0.38,3234.18
20810,4005,1019,2023-11-24,1932,0.19,367.08
20811,4001,1002,2023-08-24,1645,2.07,3405.15
20812,4007,1015,2025-10-30,9807,1.38,13533.66
20813,4004,1002,2024-08-25,7742,0.7,5419.4
20814,4004,1025,2025-05-07,2740,2.1,5754.0
20815,4002,1013,2024-07-02,5369,0.79,4241.51
20816,4002,1017,2023-06-07,7162,1.77,12676.74
20817,4006,1020,2025-10-07,6158,0.95,5850.1
20818,4001,1007,2023-10-14,8753,1.17,10241.01
20819,4005,1023,2025-12-09,893,2.28,2036.04
20820,4009,1007,2023-03-27,6842,0.38,2599.96
20821,4004,1018,2024-11-22,4718,1.26,5944.68
20822,4005,1009,2023-05-07,9682,0.14,1355.48
20823,4009,1008,2025-04-01,8458,0.53,4482.74
20824,4007,1021,2024-06-28,3011,0.54,1625.94
20825,4002,1023,2025-12-17,758,1.26,955.08
20826,4005,1015,2024-10-21,2162,1.23,2659.26
20827,4001,1024,2023-07-14,9628,1.49,14345.72
20828,4004,1002,2024-03-23,8558,0.25,2139.5
20829,4008,1019,2025-11-27,4909,0.12,589.08
20830,4002,1009,2024-05-14,724,0.85,615.4
20831,4008,1001,2023-06-09,5663,0.4,2265.2
20832,4001,1005,2025-09-17,2852,0.31,884.12
20833,4005,1023,2025-01-04,4332,0.53,2295.96
20834,4006,1025,2024-08-20,2155,1.08,2327.4
20835,4007,1012,2023-01-01,7013,2.4,16831.2
20836,4006,1006,2023-08-01,1510,2.34,3533.4
20837,4001,1018,2025-08-12,4213,0.92,3875.96
20838,4001,1019,2023-06-01,2260,1.18,2666.8
20839,4002,1025,2025-11-01,4090,0.93,3803.7
20840,4001,1023,2023-04-06,9265,1.7,15750.5
20841,4003,1025,2025-05-25,7543,0.2,1508.6
20842,4010,1013,2023-10-13,2527,1.4,3537.8
20843,4009,1012,2025-01-19,9508,2.35,22343.8
20844,4005,1011,2025-02-25,1905,1.63,3105.15
20845,4001,1011,2023-03-07,9732,0.32,3114.24
20846,4004,1014,2023-06-01,7938,2.09,16590.42
20847,4006,1012,2023-08-15,6653,2.31,15368.43
20848,4010,1020,2024-06-11,5546,0.37,2052.02
20849,4005,1020,2023-06-01,9233,0.66,6093.78
20850,4008,1022,2023-05-13,9828,0.25,2457.0
20851,4007,1022,2024-01-05,4376,2.1,9189.6
20852,4003,1021,2024-08-26,9007,0.82,7385.74
20853,4004,1011,2023-12-29,1122,1.64,1840.08
20854,4003,1003,2023-03-01,6061,0.97,5879.17
20855,4010,1022,2025-07-02,8724,2.06,17971.44
20856,4003,1010,2025-08-31,8626,0.17,1466.42
20857,4010,1015,2025-09-22,5932,0.18,1067.76
20858,4001,1025,2025-06-06,1675,2.13,3567.75
20859,4007,1014,2023-04-16,8393,0.46,3860.78
20860,4001,1001,2024-09-30,8547,2.25,19230.75
20861,4006,1016,2023-09-25,6107,0.37,2259.59
20862,4007,1010,2024-01-30,850,1.81,1538.5
20863,4009,1009,2023-10-01,6291,0.61,3837.51
20864,4010,1013,2023-08-03,8190,2.02,16543.8
20865,4001,1021,2023-04-13,986,0.44,433.84
20866,4003,1006,2024-03-30,6211,1.76,10931.36
20867,4009,1018,2025-05-11,2503,0.88,2202.64
20868,4009,1012,2025-12-04,4442,2.21,9816.82
20869,4007,1006,2023-11-01,7420,1.98,14691.6
20870,4009,1011,2025-09-28,8726,1.52,13263.52
20871,4002,1017,2023-07-01,2714,2.39,6486.46
20872,4001,1018,2023-06-11,7816,0.49,3829.84
20873,4003,1025,2023-09-14,3238,1.36,4403.68
20874,4002,1024,2024-03-19,8267,1.93,15955.31
20875,4002,1020,2024-12-09,1311,0.54,707.94
20876,4006,1015,2024-07-25,2042,1.91,3900.22
20877,4003,1001,2023-10-01,3882,2.37,9200.34
20878,4003,1009,2024-07-15,6520,1.58,10301.6
20879,4004,1024,2023-07-18,9601,0.7,6720.7
20880,4008,1017,2024-04-12,6821,0.31,2114.51
20881,4010,1015,2024-11-18,3505,0.17,595.85
20882,4001,1001,2023-03-10,9032,1.78,16076.96
20883,4005,1012,2023-09-09,5481,0.6,3288.6
20884,4004,1020,2025-05-16,2944,2.19,6447.36
20885,4007,1009,2023-07-26,5637,0.68,3833.16
20886,4005,1014,2025-01-14,3699,1.66,6140.34
20887,4008,1022,2023-08-27,8036,0.8,6428.8
20888,4008,1009,2025-10-18,2538,0.42,1065.96
20889,4007,1003,2025-09-26,2966,1.88,5576.08
20890,4005,1002,2023-01-04,9295,0.59,5484.05
20891,4002,1009,2024-07-19,954,0.22,209.88
20892,4009,1023,2023-09-09,7057,0.26,1834.82
20893,4004,1001,2023-03-11,4267,0.46,1962.82
20894,4009,1019,2024-05-02,8281,1.79,14822.99
20895,4006,1017,2024-05-16,9231,0.17,1569.27
20896,4010,1020,2025-12-25,6084,0.37,2251.08
20897,4005,1022,2024-05-10,4830,1.03,4974.9
20898,4005,1009,2025-07-31,3471,2.13,7393.23
20899,4007,1006,2023-02-04,1426,1.86,2652.36
20900,4003,1007,2024-10-04,9763,2.36,23040.68
20901,4010,1003,2024-04-01,1991,1.98,3942.18
20902,4004,1020,2025-01-20,7398,2.14,15831.72
20903,4007,1025,2025-03-13,528,1.17,617.76
20904,4007,1002,2023-09-28,4324,0.27,1167.48
20905,4010,1013,2024-10-08,2869,2.1,6024.9
20906,4002,1020,2024-12-11,7168,1.48,10608.64
20907,4002,1021,2024-10-24,5545,1.19,6598.55
20908,4007,1018,2025-04-08,2574,0.2,514.8
20909,4002,1006,2025-10-20,6746,1.88,12682.48
20910,4010,1013,2025-06-23,6701,2.2,14742.2
20911,4002,1016,2023-07-08,4405,0.6,2643.0
20912,4003,1016,2025-07-29,7997,1.06,8476.82
20913,4009,1018,2025-04-12,8202,1.49,12220.98
20914,4009,1004,2025-06-28,9831,1.0,9831.0
20915,4008,1023,2025-04-12,3590,2.42,8687.8
20916,4003,1014,2024-11-25,7492,0.31,2322.52
20917,4007,1005,2025-11-03,914,1.14,1041.96
20918,4006,1001,2023-07-06,5821,0.55,3201.55
20919,4004,1020,2023-06-25,5417,1.55,8396.35
20920,4008,1004,2025-06-22,7637,0.8,6109.6
20921,4007,1005,2023-08-07,7869,1.35,10623.15
20922,4010,1012,2023-04-10,4916,1.29,6341.64
20923,4003,1014,2024-10-26,1025,0.33,338.25
20924,4009,1003,2024-09-09,9347,1.2,11216.4
20925,4007,1007,2025-10-13,8487,0.88,7468.56
20926,4002,1006,2025-08-18,5195,0.94,4883.3
20927,4009,1004,2025-02-01,4737,0.76,3600.12
20928,4010,1019,2023-08-09,1003,0.21,210.63
20929,4003,1006,2023-05-20,9574,1.39,13307.86
20930,4002,1007,2024-07-12,6762,2.42,16364.04
20931,4006,1008,2023-05-27,7937,0.93,7381.41
20932,4004,1007,2023-08-13,5445,0.44,2395.8
20933,4005,1006,2024-05-07,5980,0.88,5262.4
20934,4009,1022,2025-10-12,7975,1.06,8453.5
20935,4008,1025,2023-08-31,1840,1.41,2594.4
20936,4002,1001,2023-02-12,4825,0.74,3570.5
20937,4007,1011,2023-04-15,815,0.41,334.15
20938,4003,1024,2023-12-12,6609,1.68,11103.12
20939,4010,1023,2025-01-04,7201,0.9,6480.9
20940,4003,1012,2024-03-07,3828,1.64,6277.92
20941,4005,1021,2025-04-11,1465,1.35,1977.75
20942,4001,1021,2025-12-28,9506,1.93,18346.58
20943,4007,1022,2025-06-23,2921,1.14,3329.94
20944,4005,1010,2023-06-25,6353,2.48,15755.44
20945,4003,1011,2023-01-22,4574,1.86,8507.64
20946,4010,1001,2023-01-17,9746,0.27,2631.42
20947,4006,1018,2024-10-02,7542,1.18,8899.56
20948,4002,1010,2023-03-08,7328,1.73,12677.44
20949,4001,1008,2023-08-21,4225,2.18,9210.5
20950,4005,1008,2024-12-19,2005,2.4,4812.0
20951,4010,1010,2025-07-10,2888,0.27,779.76
20952,4002,1010,2023-10-03,3594,0.96,3450.24
20953,4010,1022,2024-08-15,7660,2.34,17924.4
20954,4005,1002,2024-09-28,1903,2.18,4148.54
20955,4003,1010,2024-10-12,3409,0.36,1227.24
20956,4004,1004,2023-10-10,6740,1.33,8964.2
20957,4003,1004,2023-05-11,8050,0.81,6520.5
20958,4004,1003,2025-03-07,3454,1.21,4179.34
20959,4003,1016,2025-07-07,6111,1.93,11794.23
20960,4005,1006,2024-03-31,5384,0.8,4307.2
20961,4001,1009,2023-08-22,8369,0.4,3347.6
20962,4004,1014,2024-06-08,3036,1.64,4979.04
20963,4010,1023,2025-08-01,2448,1.28,3133.44
20964,4006,1001,2024-06-26,8268,1.0,8268.0
20965,4006,1018,2023-10-08,7196,1.62,11657.52
20966,4004,1017,2024-06-17,6448,2.38,15346.24
20967,4010,1013,2024-03-11,9880,0.83,8200.4
20968,4002,1020,2023-01-24,9601,2.5,24002.5
20969,4003,1016,2023-12-02,1153,1.98,2282.94
20970,4006,1021,2024-04-19,1094,1.82,1991.08
20971,4010,1003,2025-08-31,6890,1.68,11575.2
20972,4006,1007,2023-10-02,2941,1.45,4264.45
20973,4005,1011,2025-02-05,3847,0.36,1384.92
20974,4004,1010,2025-09-07,2929,0.11,322.19
20975,4001,1004,2024-09-13,3618,1.37,4956.66
20976,4010,1002,2025-10-17,8003,0.8,6402.4
20977,4008,1006,2023-01-03,9819,2.19,21503.61
20978,4008,1007,2025-04-25,4945,0.35,1730.75
20979,4010,1002,2025-12-10,2924,0.56,1637.44
20980,4009,1005,2024-05-13,8583,0.83,7123.89
20981,4001,1022,2023-10-16,1994,2.19,4366.86
20982,4009,1025,2023-12-17,7840,0.53,4155.2
