InventoryID,WarehouseID,ProductID,OnHand,OnOrder,LastUpdated
30640,5012,1021,12446,4100,2025-05-03
30641,5005,1019,7306,1697,2023-08-13
30642,5011,1008,2243,161,2024-06-24
30643,5008,1017,10466,4689,2024-03-07
30644,5011,1022,2650,3715,2025-03-16
30645,5007,1008,3054,331,2024-03-09
30646,5007,1001,10270,2535,2025-08-12
30647,5004,1012,15049,4750,2023-04-18
30648,5005,1021,1636,2796,2024-12-06
30649,5015,1021,17605,3816,2025-09-23
30650,5014,1020,3100,988,2025-10-30
30651,5015,1006,8200,2651,2023-10-08
30652,5014,1022,15583,3524,2024-05-25
30653,5010,1013,13156,2088,2023-07-21
30654,5001,1010,14374,2893,2025-08-25
30655,5004,1017,7224,4387,2025-06-19
30656,5014,1011,17207,4411,2024-11-29
30657,5010,1004,15520,3899,2025-05-24
30658,5010,1016,715,2399,2023-01-13
30659,5013,1019,5359,4056,2025-12-05
30660,5003,1018,7097,3528,2025-07-05
30661,5002,1014,4377,4606,2024-06-09
30662,5005,1002,3076,3668,2023-07-31
30663,5006,1004,3090,2609,2024-08-19
30664,5005,1001,19758,1271,2025-02-07
30665,5008,1004,16849,1908,2023-01-17
30666,5006,1010,14897,1214,2025-09-10
30667,5012,1015,11000,3731,2024-03-10
30668,5014,1007,9750,4350,2024-10-13
30669,5009,1019,13308,3436,2023-03-18
30670,5001,1001,7954,3213,2025-04-15
30671,5005,1013,18928,4142,2023-12-02
30672,5007,1008,13742,1400,2024-10-26
30673,5014,1025,14039,1579,2024-10-25
30674,5010,1021,13864,4105,2025-12-18
30675,5005,1006,11811,4377,2024-03-15
30676,5006,1002,4414,4043,2025-05-03
30677,5013,1002,12744,3370,2025-02-26
30678,5011,1013,9799,2596,2025-02-05
30679,5005,1025,5457,2823,2023-09-08
30680,5012,1017,11977,3460,2024-09-11
30681,5009,1020,10578,2252,2023-02-27
30682,5004,1021,16144,4157,2023-08-11
30683,5004,1004,2711,3269,2025-10-30
30684,5006,1022,7299,249,2024-06-20
30685,5010,1017,7458,1789,2025-01-26
30686,5015,1010,2816,2676,2025-07-09
30687,5014,1017,12681,2376,2025-06-12
30688,5001,1004,2388,512,2024-12-22
30689,5015,1021,10378,4106,2024-04-06
30690,5002,1009,215,314,2023-04-13
30691,5004,1023,7316,182,2023-01-21
30692,5001,1012,4241,3856,2025-11-09
30693,5001,1019,12328,379,2023-11-06
30694,5010,1022,4111,4990,2025-05-23
30695,5005,1003,14091,3415,2023-01-07
30696,5004,1005,6596,151,2024-04-19
30697,5008,1005,4911,4476,2025-05-31
30698,5015,1025,19651,998,2023-12-26
30699,5007,1007,2944,2572,2023-03-25
30700,5004,1024,1761,802,2025-11-07
30701,5004,1001,3327,2495,2023-08-09
30702,5013,1014,16867,4821,2023-02-10
30703,5005,1007,15310,4020,2023-12-21
30704,5001,1014,11531,954,2025-08-03
30705,5002,1006,12326,4298,2025-10-22
30706,5001,1023,13643,788,2023-08-22
30707,5010,1011,3707,4368,2024-06-11
30708,5006,1014,2213,3129,2024-09-08
30709,5014,1002,9562,4439,2023-06-07
30710,5005,1002,19052,4041,2024-05-08
30711,5013,1003,17658,4660,2023-08-01
30712,5015,1022,10581,1391,2024-07-07
30713,5015,1004,17762,498,2025-10-14
30714,5015,1025,18633,3923,2025-10-07
30715,5003,1016,2169,1638,2025-05-15
30716,5011,1015,19397,2802,2023-01-06
30717,5012,1003,13782,2172,2025-08-27
30718,5009,1023,13023,3461,2025-06-17
30719,5010,1014,17090,3169,2023-03-07
30720,5008,1014,9037,1789,2024-11-01
30721,5013,1024,5783,2808,2023-02-12
30722,5014,1016,13170,449,2023-12-17
30723,5008,1010,19699,746,2025-08-20
30724,5002,1006,4153,4119,2025-08-03
30725,5007,1001,3387,870,2024-10-23
30726,5010,1021,2645,2357,2023-03-22
30727,5011,1010,13125,3146,2025-09-10
30728,5007,1024,10518,1911,2023-05-28
30729,5009,1018,5280,1843,2025-11-26
30730,5015,1002,4712,2064,2023-02-12
30731,5003,1003,18178,1163,2025-06-27
30732,5008,1016,18558,754,2024-01-11
30733,5004,1024,15654,3158,2024-08-28
30734,5006,1023,17109,4183,2023-06-15
30735,5010,1019,2351,1550,2023-04-13
30736,5010,1016,8655,1389,2024-11-24
30737,5005,1013,15688,4323,2023-01-14
30738,5014,1023,3941,4238,2025-05-23
30739,5014,1014,14928,1412,2025-01-28
30740,5015,1011,18919,4183,2023-10-21
30741,5010,1007,693,3944,2025-01-06
30742,5011,1004,2200,3212,2025-07-05
30743,5011,1005,2961,3808,2023-11-21
30744,5006,1012,4628,1751,2024-03-13
30745,5002,1003,4709,4960,2023-09-28
30746,5012,1004,3479,239,2025-01-27
30747,5014,1012,14682,3153,2025-04-22
30748,5001,1001,19629,2367,2023-06-20
30749,5015,1006,3745,4852,2023-03-28
30750,5001,1017,11515,2909,2024-04-06
30751,5001,1016,14521,3450,2024-10-30
30752,5006,1025,669,3585,2024-11-13
30753,5014,1011,19982,4884,2024-01-31
30754,5004,1010,11867,2824,2024-06-20
30755,5001,1018,7982,4963,2024-12-21
30756,5008,1020,10205,3204,2023-07-04
30757,5001,1002,12371,1542,2025-09-25
30758,5008,1010,19953,1147,2024-05-25
30759,5009,1002,19312,4146,2024-08-08
30760,5011,1024,2599,1045,2023-06-11
30761,5001,1019,13668,3954,2025-04-22
30762,5006,1005,8873,1599,2024-05-27
30763,5008,1004,11063,608,2025-02-28
30764,5001,1015,1264,1828,2024-09-24
30765,5013,1005,17910,621,2024-06-06
30766,5009,1022,15646,1130,2025-07-10
30767,5006,1013,9122,3088,2025-06-09
30768,5012,1019,10871,4331,2025-08-28
30769,5001,1012,14866,3217,2024-06-07
30770,5015,1023,11643,4336,2024-12-31
30771,5015,1011,12911,2923,2024-05-13
30772,5013,1007,2392,338,2024-11-12
30773,5005,1017,12792,1016,2025-06-19
30774,5014,1017,11431,430,2024-11-11
30775,5011,1016,5079,2004,2025-05-23
30776,5003,1006,17587,932,2025-04-01
30777,5004,1003,7692,4764,2025-03-11
30778,5007,1019,19704,4352,2024-07-22
30779,5009,1022,10982,1960,2024-02-27
30780,5005,1020,4002,3693,2024-03-02
30781,5003,1017,13084,4675,2025-09-13
30782,5005,1014,17255,2608,2023-11-02
30783,5005,1004,17424,3593,2025-07-19
30784,5010,1012,1362,149,2025-10-22
30785,5015,1005,18443,1948,2023-04-11
30786,5006,1002,18187,2760,2023-05-13
30787,5008,1015,2773,1125,2023-02-24
30788,5014,1015,18102,2427,2023-02-19
30789,5004,1017,6823,754,2024-08-30
30790,5007,1006,17665,1229,2023-11-02
30791,5005,1008,17279,2795,2024-08-05
30792,5003,1008,11985,2953,2025-05-24
30793,5001,1003,3481,474,2024-04-24
30794,5008,1014,7575,3055,2025-08-21
30795,5003,1020,6740,2642,2025-04-11
30796,5015,1003,13138,338,2025-04-24
30797,5005,1016,10292,2081,2025-12-19
30798,5007,1005,11399,548,2024-05-26
30799,5008,1013,16965,1084,2024-04-20
30800,5006,1015,9170,4272,2023-02-25
30801,5002,1018,5726,1918,2025-06-07
30802,5009,1014,12034,4774,2023-02-02
30803,5001,1018,16765,1438,2025-04-14
30804,5015,1007,5290,3296,2024-06-21
30805,5015,1020,1775,195,2024-11-01
30806,5004,1011,6585,1623,2024-01-01
30807,5014,1010,4468,4690,2024-09-22
30808,5007,1009,1765,483,2023-04-09
30809,5002,1001,1552,22,2023-04-22
30810,5013,1002,4964,4418,2024-09-24
30811,5015,1018,15108,769,2023-09-28
30812,5013,1020,16788,2167,2025-05-16
30813,5009,1001,9972,1709,2025-06-30
30814,5001,1018,18780,2333,2024-08-16
30815,5009,1010,6702,1445,2024-05-20
30816,5011,1022,18609,1454,2025-01-30
30817,5008,1022,18078,2415,2024-02-29
30818,5012,1025,12932,2335,2023-12-05
30819,5004,1025,17417,392,2023-06-28
30820,5013,1025,9322,2090,2025-11-14
30821,5008,1005,5109,601,2024-01-08
30822,5005,1015,3452,3354,2024-02-02
30823,5003,1004,19666,2218,2024-08-31
30824,5005,1013,12080,2349,2025-02-05
30825,5011,1008,15057,1502,2025-12-27
30826,5012,1022,8807,2428,2023-12-15
30827,5012,1005,8595,4957,2025-12-30
30828,5012,1006,11795,3446,2024-01-31
30829,5005,1022,13291,1531,2023-06-08
30830,5008,1017,13711,2623,2025-01-01
30831,5012,1017,4779,632,2024-05-28
30832,5003,1009,17955,812,2025-07-29
30833,5014,1021,1047,1547,2023-06-16
30834,5011,1004,8852,486,2024-09-27
30835,5001,1013,2875,1592,2023-02-03
30836,5012,1020,12786,2335,2023-03-30
30837,5005,1016,13127,4309,2025-02-10
30838,5009,1004,3592,1540,2023-09-02
30839,5015,1023,9646,137,2025-07-01
30840,5006,1004,9607,913,2025-08-20
30841,5002,1022,9337,4120,2024-10-27
30842,5009,1010,10683,267,2023-02-09
30843,5014,1020,12986,2579,2023-06-23
30844,5014,1011,9246,715,2024-03-25
30845,5015,1019,10120,3937,2025-05-15
30846,5008,1012,12303,2240,2025-10-29
30847,5011,1007,17366,2292,2024-07-19
30848,5007,1005,14301,2599,2025-02-07
30849,5002,1007,3558,4250,2023-12-20
30850,5010,1012,18674,369,2025-07-12
30851,5001,1010,15448,4101,2024-12-08
30852,5010,1025,13939,2648,2023-09-02
30853,5013,1025,14372,3135,2023-07-08
30854,5014,1019,13367,1930,2024-04-05
30855,5003,1021,13739,4509,2023-05-16
30856,5004,1014,13575,3719,2025-01-28
30857,5008,1004,18280,3680,2024-11-17
30858,5006,1015,19711,2417,2024-01-21
30859,5009,1004,17114,4172,2024-07-12
30860,5002,1014,8095,4718,2025-02-01
30861,5012,1007,4835,4972,2024-08-26
30862,5005,1011,1318,2788,2023-05-10
30863,5015,1015,1719,2069,2024-07-28
30864,5006,1015,6805,4440,2024-05-15
30865,5004,1024,943,389,2025-02-06
30866,5014,1007,2496,4142,2023-01-13
30867,5012,1018,13236,2640,2025-08-01
30868,5011,1018,19259,3231,2024-03-13
30869,5009,1006,19658,944,2025-06-03
30870,5005,1001,16954,3107,2025-08-04
30871,5012,1015,4782,4595,2024-12-07
30872,5003,1008,17702,2309,2024-08-15
30873,5005,1012,7992,700,2025-04-17
30874,5004,1024,4462,2675,2024-10-09
30875,5009,1019,12114,3953,2023-03-09
30876,5007,1022,4068,3898,2025-09-28
30877,5011,1019,18565,1641,2023-07-21
30878,5011,1011,14886,1245,2023-11-29
30879,5014,1020,18629,2864,2023-06-22
30880,5014,1015,19276,1893,2023-05-20
30881,5006,1004,4786,298,2025-04-24
30882,5007,1011,7582,3527,2025-04-25
30883,5014,1023,19802,2362,2023-11-14
30884,5006,1011,485,3861,2024-02-18
30885,5007,1011,2535,1143,2023-08-06
30886,5010,1006,15297,4302,2023-10-18
30887,5010,1022,3244,2604,2024-09-15
30888,5004,1013,12942,790,2024-03-07
30889,5001,1025,12032,1332,2024-01-05
30890,5010,1011,7336,2932,2025-10-31
30891,5001,1009,912,3425,2023-10-18
30892,5008,1001,14842,4226,2024-06-04
30893,5009,1016,18976,1041,2025-12-11
30894,5015,1014,5512,1139,2024-05-20
30895,5007,1010,4635,1810,2023-05-29
30896,5005,1004,13350,4849,2024-07-16
30897,5010,1002,15450,4909,2023-11-28
30898,5003,1004,14791,1511,2023-05-30
30899,5005,1012,1400,4399,2023-11-15
30900,5014,1025,9211,2424,2025-09-11
30901,5006,1023,15105,2064,2023-07-04
30902,5006,1020,11620,2494,2023-10-30
30903,5010,1025,12764,4160,2024-07-16
30904,5006,1017,3908,1444,2023-01-27
30905,5009,1016,9034,896,2025-09-04
30906,5013,1017,5030,3559,2023-04-14
30907,5015,1025,16738,363,2025-05-22
30908,5011,1021,9073,668,2023-04-29
30909,5004,1004,2634,375,2025-02-27
30910,5006,1019,5827,3489,2024-05-27
30911,5013,1009,1702,3747,2024-12-01
30912,5001,1021,12492,1160,2023-04-20
30913,5007,1016,5306,4507,2023-08-01
30914,5013,1018,1151,3566,2024-01-15
30915,5013,1018,15134,324,2023-01-03
30916,5003,1007,4396,225,2024-12-15
30917,5014,1011,5019,4176,2024-06-15
30918,5008,1025,13264,1711,2023-06-12
30919,5002,1007,6186,4750,2025-06-17
30920,5014,1007,14614,1670,2023-09-05
30921,5006,1013,12205,701,2025-06-07
30922,5006,1014,11341,3040,2024-06-09
30923,5008,1004,460,4923,2023-08-08
30924,5014,1020,6312,3493,2023-08-31
30925,5012,1007,3912,4755,2025-10-05
30926,5005,1025,16487,2192,2024-02-18
30927,5014,1012,13885,370,2023-06-15
30928,5015,1007,14305,1831,2023-01-29
30929,5012,1013,15369,2367,2023-02-25
30930,5015,1024,8208,4711,2023-07-04
30931,5002,1024,63,4030,2025-01-31
30932,5015,1015,772,1296,2025-01-30
30933,5013,1005,10037,479,2024-04-27
30934,5009,1021,12593,525,2023-07-09
30935,5002,1004,1370,1371,2023-08-02
30936,5012,1013,16614,554,2025-11-24
30937,5015,1022,10793,2649,2024-02-23
30938,5013,1023,19145,341,2025-06-26
30939,5004,1025,3016,3285,2024-02-25
30940,5008,1022,14558,4419,2024-12-02
30941,5012,1004,268,408,2024-03-21
30942,5005,1013,1131,2569,2024-09-26
30943,5003,1024,5631,2016,2024-11-07
30944,5009,1022,4773,3373,2025-01-21
30945,5006,1007,17923,3359,2025-03-10
30946,5004,1021,6724,4567,2024-02-02
30947,5006,1021,7130,3314,2024-01-09
30948,5011,1008,19578,4444,2024-03-09
30949,5003,1005,2613,2846,2024-03-06
30950,5007,1008,10819,1339,2024-07-23
30951,5007,1012,6809,3899,2023-05-14
30952,5005,1008,14182,4895,2024-09-26
30953,5014,1013,17582,3180,2025-01-25
30954,5001,1024,694,1156,2024-06-06
30955,5002,1002,13714,1786,2025-07-13
30956,5001,1013,11476,4603,2023-04-14
30957,5014,1019,14234,1318,2023-06-23
30958,5010,1018,4371,883,2024-12-11
30959,5015,1023,1564,1400,2024-02-09
30960,5012,1013,4585,183,2024-12-21
30961,5008,1020,1488,3894,2025-03-18
30962,5014,1014,18417,3243,2024-12-10
30963,5008,1004,15991,65,2023-03-14
30964,5007,1006,14562,4932,2023-10-30
30965,5004,1004,17859,2642,2024-05-01
30966,5001,1014,3553,4496,2025-02-18
30967,5004,1018,3835,700,2023-02-15
30968,5008,1014,6479,1605,2025-01-04
30969,5007,1015,16436,405,2024-06-10
30970,5012,1007,7213,4772,2023-07-27
30971,5001,1006,6780,3203,2024-10-03
30972,5011,1023,7321,3659,2024-10-22
30973,5007,1025,18559,3714,2023-12-29
30974,5008,1007,18796,170,2025-02-08
30975,5004,1014,11480,4963,2025-11-13
30976,5009,1010,11937,2022,2023-10-01
30977,5004,1001,14256,2746,2024-09-16
30978,5002,1012,4528,1110,2023-11-14
30979,5003,1024,1659,2879,2023-01-27
30980,5015,1012,7835,1042,2025-11-22
30981,5001,1022,13786,2711,2024-10-03
30982,5013,1017,214,585,2023-09-25
30983,5009,1007,5950,2165,2023-11-19
30984,5010,1006,15438,4779,2023-03-22
30985,5013,1003,13411,4657,2025-08-08
30986,5012,1020,11134,1583,2023-12-18
30987,5008,1023,1579,2023,2024-12-20
30988,5006,1013,17930,4147,2025-10-30
30989,5009,1002,10100,2521,2024-02-14
30990,5002,1010,313,1227,2023-12-30
30991,5011,1018,3307,943,2024-02-18
30992,5011,1014,5880,2306,2023-08-29
30993,5002,1018,3800,2050,2024-06-01
30994,5011,1022,16263,3603,2025-12-12
30995,5012,1015,3913,2494,2023-01-15
30996,5001,1010,8371,4651,2023-03-27
30997,5010,1018,3865,1381,2024-02-16
30998,5011,1006,7735,3879,2023-03-10
30999,5001,1021,2042,3339,2023-04-24
31000,5008,1012,9308,3866,2024-11-12
31001,5001,1021,7891,1930,2023-07-29
31002,5015,1006,3824,1119,2025-05-01
31003,5008,1025,3612,3801,2023-02-16
31004,5006,1011,9103,1667,2023-06-11
31005,5004,1022,6488,1500,2023-03-30
31006,5003,1021,19643,2677,2024-12-06
31007,5013,1022,19129,4167,2024-12-07
31008,5012,1010,1936,4669,2023-01-05
31009,5011,1024,2723,4732,2023-07-03
31010,5007,1013,5566,2130,2025-11-03
31011,5010,1008,5673,3500,2025-10-10
31012,5014,1001,12517,2756,2023-12-17
31013,5001,1007,17650,458,2025-11-29
31014,5006,1008,5931,3078,2024-06-24
31015,5006,1019,10729,3224,2025-09-12
31016,5008,1002,12751,3887,2024-03-03
31017,5004,1005,16646,4682,2025-08-21
31018,5003,1015,11597,1171,2024-12-08
31019,5007,1016,13443,3371,2023-01-30
31020,5007,1012,9111,4903,2023-10-11
31021,5013,1020,9930,2852,2025-03-03
31022,5004,1002,19081,447,2024-09-10
31023,5002,1023,18640,4179,2025-01-11
31024,5012,1023,18920,1237,2025-02-07
31025,5014,1020,8343,1692,2024-12-01
31026,5005,1010,14866,2361,2024-03-30
31027,5008,1025,12684,342,2023-08-14
31028,5011,1014,8777,3732,2024-11-03
31029,5001,1009,2346,2244,2024-03-09
31030,5009,1019,5699,3542,2024-05-17
31031,5002,1008,14764,4683,2025-01-24
31032,5005,1016,8307,2194,2023-05-03
31033,5015,1020,14066,1955,2023-05-22
31034,5004,1005,15078,2571,2023-04-12
31035,5011,1015,16776,4626,2023-01-01
31036,5005,1019,19920,4466,2024-04-30
31037,5012,1023,7923,3814,2025-12-23
31038,5013,1014,6170,3692,2025-04-14
31039,5014,1013,14786,2130,2024-04-27
31040,5012,1023,8325,2637,2023-06-26
31041,5006,1022,9586,3606,2023-04-11
31042,5008,1009,15402,2437,2023-10-18
31043,5004,1004,15201,4669,2023-12-30
31044,5006,1025,5310,3102,2024-05-13
31045,5001,1014,11139,2481,2025-08-28
31046,5008,1021,16163,4800,2025-12-18
31047,5003,1014,15166,1980,2024-07-02
31048,5014,1010,15064,1468,2024-05-05
31049,5015,1025,6168,379,2024-07-11
31050,5004,1014,2635,2176,2023-03-09
31051,5007,1021,234,1297,2023-05-13
31052,5009,1012,15173,1069,2023-01-21
31053,5007,1019,12245,3676,2024-04-07
31054,5006,1009,5910,4674,2024-11-25
31055,5015,1024,4840,2967,2024-10-12
31056,5011,1010,3508,4280,2023-08-07
31057,5006,1001,10295,1897,2024-10-04
31058,5009,1010,7898,1011,2025-07-09
31059,5004,1016,5311,3940,2024-10-24
31060,5009,1004,3327,4339,2024-11-23
31061,5009,1002,7565,4067,2024-02-28
31062,5004,1011,17946,206,2024-03-25
31063,5002,1012,17205,4169,2025-06-07
31064,5005,1002,2649,4993,2025-11-11
31065,5001,1019,12424,2750,2023-03-22
31066,5007,1002,7490,2689,2024-01-03
31067,5015,1006,631,2755,2023-08-30
31068,5009,1023,2840,4,2023-05-13
31069,5001,1020,7470,4423,2024-09-07
31070,5001,1008,2170,2330,2024-12-21
31071,5010,1017,50,1511,2024-12-13
31072,5011,1014,13708,922,2024-04-07
31073,5009,1003,7097,3743,2024-07-17
31074,5001,1005,4559,4920,2023-03-16
31075,5014,1002,4468,3961,2023-07-26
31076,5005,1012,6315,3741,2023-04-17
31077,5011,1010,10812,1877,2025-02-18
31078,5001,1017,11166,3478,2023-06-16
31079,5006,1024,7739,2843,2025-05-25
31080,5001,1015,3396,3267,2025-09-01
31081,5007,1024,3183,2968,2025-11-09
31082,5010,1018,3295,3940,2023-12-17
31083,5004,1005,15946,915,2025-11-23
31084,5005,1007,2792,4703,2025-01-20
31085,5005,1011,14551,756,2024-08-23
31086,5005,1021,16959,4259,2025-05-27
31087,5010,1009,12423,3005,2023-08-28
31088,5011,1018,10221,906,2024-09-16
31089,5011,1013,3818,2392,2023-12-17
31090,5014,1021,10487,1426,2024-05-15
31091,5006,1020,354,3466,2024-10-09
31092,5006,1011,8975,20,2024-05-21
31093,5002,1022,17641,2954,2023-01-21
31094,5009,1016,2263,2334,2024-11-10
31095,5008,1014,13025,2856,2023-11-08
31096,5003,1004,6333,1032,2025-10-29
31097,5005,1012,14530,4595,2025-08-14
31098,5006,1023,10849,3782,2024-03-30
31099,5013,1020,18874,1611,2024-06-20
31100,5011,1002,9970,1873,2023-12-10
31101,5003,1015,15270,4247,2023-12-25
31102,5005,1003,11224,1829,2023-03-08
31103,5007,1023,13725,4471,2025-05-29
31104,5011,1024,18312,389,2025-11-07
31105,5015,1004,17276,1667,2025-11-21
31106,5004,1006,2874,3145,2023-07-01
31107,5001,1011,14827,2327,2025-08-11
31108,5003,1010,12576,913,2024-05-17
31109,5002,1002,15428,3813,2025-08-28
31110,5004,1010,3861,3995,2025-09-04
31111,5008,1004,6043,4082,2025-05-19
31112,5015,1007,16408,436,2024-03-27
31113,5005,1004,8550,1339,2023-06-01
31114,5013,1005,12739,4388,2023-04-19
31115,5009,1014,17576,3485,2024-09-03
31116,5010,1011,12496,582,2024-11-07
31117,5003,1014,977,4490,2025-04-01
31118,5014,1005,1809,776,2024-01-17
31119,5012,1005,6188,2728,2023-02-22
31120,5015,1025,3546,2558,2024-03-09
31121,5014,1012,1421,1035,2023-07-31
31122,5012,1020,15664,4741,2025-05-12
31123,5005,1003,2242,1747,2025-11-11
31124,5011,1018,19034,855,2024-11-23
31125,5006,1005,327,4824,2023-09-11
31126,5008,1010,14869,2371,2025-04-29
31127,5015,1010,15438,2338,2024-06-13
31128,5008,1007,17015,1834,2025-08-06
31129,5001,1012,10765,3849,2023-10-16
31130,5012,1016,4210,140,2023-04-06
31131,5011,1015,967,2892,2024-01-31
31132,5009,1006,1096,92,2024-09-13
31133,5004,1021,18086,4587,2024-04-03
31134,5006,1017,14968,3992,2025-03-04
31135,5003,1009,15329,1502,2024-02-18
31136,5014,1020,3489,4016,2024-07-01
31137,5004,1024,16947,1779,2024-10-06
31138,5014,1004,407,4716,2025-07-31
31139,5011,1006,12098,3316,2025-09-30
31140,5006,1003,14245,1247,2023-06-15
31141,5004,1005,7058,2179,2025-09-18
31142,5009,1024,1212,2273,2025-10-13
31143,5006,1014,16595,4801,2024-10-19
31144,5005,1015,7751,3929,2024-08-08
31145,5015,1001,14717,1898,2024-10-24
31146,5014,1020,17812,3450,2025-07-15
31147,5002,1014,8878,2864,2025-12-06
31148,5014,1019,8278,1880,2024-12-05
31149,5008,1025,13876,472,2025-04-28
31150,5005,1004,5236,4898,2024-05-13
31151,5014,1015,16829,1153,2024-03-28
31152,5003,1023,6044,694,2023-08-09
31153,5006,1009,5058,3410,2025-06-18
31154,5014,1015,2465,1157,2024-07-08
31155,5011,1010,13397,3146,2025-09-23
31156,5008,1008,15257,937,2025-10-12
31157,5001,1024,17610,3268,2025-10-04
31158,5013,1017,8026,125,2023-05-16
31159,5007,1015,9209,3214,2023-05-07
31160,5015,1006,8271,3158,2023-12-22
31161,5005,1025,12833,4597,2025-02-02
31162,5002,1011,6644,1144,2023-06-08
31163,5008,1022,7599,1445,2024-12-22
31164,5011,1001,15430,3986,2025-12-19
31165,5013,1019,13954,2054,2025-02-05
31166,5010,1003,4285,2876,2025-09-23
31167,5001,1024,5968,1923,2024-11-18
31168,5001,1017,11633,1555,2025-07-28
31169,5012,1019,11932,695,2023-04-29
31170,5015,1017,8899,334,2025-04-16
31171,5006,1018,2346,2227,2023-10-26
31172,5011,1022,9759,2435,2024-10-31
31173,5012,1018,16482,3672,2024-07-19
31174,5001,1020,5183,2354,2024-11-24
31175,5014,1014,6037,2104,2025-08-07
